OBJECTID,HLUTVERK,GERD,GLJ_ID,DNR,LAGNINGARAR,KERFI,EIGANDI,SVF,VERKNR,VBL,SYMBOL,SNUNINGUR,HEIMILD,DAGSINNSETNINGAR,DAGSLEIDRETTINGAR,NAKVAEMNIXY,NAKVAEMNIZ,FLOKKUR_IST120,GLOBALID,STADA,DMM_GATLISTI,X,Y,Z,TENGINR,GREIN,KENNI,STADUR,VIDHALD,LAT,LON,Lóð,Viðfang,Ljósastaur XID,Ljósabúnaður XID,Auðkenni ljósabúnaðar (OBJECTID),Tegund ljósabúnaðar,Heiti tegundar ljósabúnaðar,Framleiðandi ljósabúnaðar,Ljósgjafi,Skráð afl [W],Notað ljósstreymi [LM],Litarhitastig [K],Ljósdreifing,Birgir,Ábyrgðartímabil [Ár],Stjórneining,Annað,Lýsing,Dags. kveiking,Dags. uppsett,Eigandi Umsjón-starfsmaður,Kennitala eiganda,Veitutegund,Uppsett afl [W],Uppsett ljósstreymi [ln],Straumfesta,Miðnæturdimming,Tengill (Zhaga),Halli ljósabúnaðar,Litur ljósabúnaðar,Þyngd [kg],Vindflötur [m²],Ljóshlíf,Lampa verkefni,Staða
1855042,Götuljós,4,37731,45,2001,Götuljósakort,Reykjavíkurborg - eignasjóður,0,5450,53041,104,193.6611404,Veita_43002,2002/10/25 00:00:00+00,2022/09/02 13:56:20+00,0.3,,403,{16ECD4AA-2ADE-4596-963C-D68A466EEC9D},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357001.673,407482.047,0,32853,2,,Vesturbær Götulýsing,,64.14028567,-21.9381182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855102,Götuljós,99,31626,45,1998,Götuljósakort,Reykjavíkurborg - eignasjóður,0,1-3704,20259,199,90,Veita_43002,1999/02/23 00:00:00+00,2022/09/02 13:54:28+00,0,,403,{392C20AD-BB97-4EAB-9949-F3F982984A11},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356987.182,407656.801,0,32853,2,,Vesturbær Götulýsing,,64.14184548,-21.9385823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855145,Götuljós,99,31625,45,1998,Götuljósakort,Reykjavíkurborg - eignasjóður,0,1-3704,20258,199,90,Veita_43002,1999/02/23 00:00:00+00,2022/09/02 13:54:28+00,0,,403,{9A32926E-419A-40C3-AF03-793080FB5794},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356982.379,407674.763,0,32853,2,,Vesturbær Götulýsing,,64.14200442,-21.93869799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855380,Götuljós,99,1826,45,1983,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0,199,90,Veita_43002,1997/11/20 00:00:00+00,2022/09/02 14:12:52+00,0,,403,{B5DC12FA-E527-4AAA-B688-49AE3553ADDB},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357061.643,407617.345,0,32853,4,,Vesturbær Götulýsing,,64.14152297,-21.93701686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855578,Götuljós,99,1861,45,1977,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0,199,90,Áætlað 2009 - Dreifing,1997/10/17 00:00:00+00,2022/09/02 14:12:52+00,10,,403,{93242335-02D2-4A4B-B66F-1099BC88AB4A},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357031.469,407566.982,0,32853,4,,Vesturbær Götulýsing,,64.14105913,-21.93758791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855579,Götuljós,89,1830,45,2021,Götuljósakort,Reykjavíkurborg - eignasjóður,0,40000707,0,199,90,Áætlað 2009 - Dreifing,1997/11/20 00:00:00+00,2022/09/02 14:12:52+00,10,,403,{AE548768-8E40-4057-9810-BA4FAF8FA496},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357103.56,407527.496,0,32853,4,,Vesturbær Götulýsing,,64.14073535,-21.93607113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855609,Götuljós,99,1821,45,1977,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0,199,90,Áætlað 2009 - Dreifing,1997/11/20 00:00:00+00,2022/09/02 14:12:52+00,10,,403,{4F488424-F33F-4BC5-931C-60DFA3FA2EB3},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357038.1423,407753.1443,0,32853,4,,Vesturbær Götulýsing,,64.14272999,-21.93762861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855610,Götuljós,99,1823,45,1996,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0,199,90,Áætlað 2009 - Dreifing,1997/11/20 00:00:00+00,2022/09/02 14:12:52+00,10,,403,{442237CE-386C-44F9-87C6-0B4B54624914},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357043.738,407696.343,0,32853,4,,Vesturbær Götulýsing,,64.14222336,-21.9374596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855611,Götuljós,99,1828,45,1977,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0,199,90,Áætlað 2009 - Dreifing,1997/11/20 00:00:00+00,2022/09/02 14:12:52+00,10,,403,{40005E68-780B-4FB3-8425-D51AF56B244D},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357072.57,407566.989,0,32853,4,,Vesturbær Götulýsing,,64.14107631,-21.93674463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855680,Götuljós,99,31628,45,1998,Götuljósakort,Reykjavíkurborg - eignasjóður,0,1-3704,20261,199,90,Veita_43002,1999/02/23 00:00:00+00,2022/09/02 13:54:28+00,0,,403,{4596A5C3-F870-417F-9B0C-2F39DCDED1EE},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356999.594,407613.749,0,32853,2,,Vesturbær Götulýsing,,64.14146489,-21.93828654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855681,Götuljós,99,1886,45,1993,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0,199,90,Áætlað 2009 - Dreifing,1998/10/01 00:00:00+00,2022/09/02 13:57:03+00,10,,403,{46475731-2FD6-45B0-AEB7-78EDD73B4D67},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357054.938,407442.814,0,32853,1,,Vesturbær Götulýsing,,64.13995632,-21.93698794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855683,Götuljós,99,1884,45,1993,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0,199,90,Áætlað 2009 - Dreifing,1998/10/01 00:00:00+00,2022/09/02 14:12:52+00,10,,403,{7E807392-5200-4BFA-906D-18A6F8D7D721},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357109.715,407490.298,0,32853,4,,Vesturbær Götulýsing,,64.14040461,-21.93590937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855686,Götuljós,99,1829,45,1996,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0,199,90,Áætlað 2009 - Dreifing,1997/11/20 00:00:00+00,2022/09/02 14:12:52+00,10,,403,{09FE5921-CDC0-4AF8-9C00-DD1F6FA849FB},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357088.638,407547.563,0,32853,4,,Vesturbær Götulýsing,,64.14090894,-21.93639643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855799,Götuljós,17,26973,74,1994,Götuljósakort,Reykjavíkurborg - eignasjóður,0,70002280,1494264,117,90,Áætlað 2009 - Dreifing,1994/03/11 00:00:00+00,2022/08/18 13:06:39+00,10,,403,{FFD3C47F-1B5B-4459-B342-31E0517FC5E0},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0074&Eignaflokkur=15440&Sleppa=0,356852.847,407787.24,0,16729,,,Miðbær Götulýsing,,64.14295824,-21.94146321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855800,Götuljós,17,26974,74,1994,Götuljósakort,Reykjavíkurborg - eignasjóður,0,70096747,1494265,117,90,Áætlað 2009 - Dreifing,1994/03/11 00:00:00+00,2022/08/18 13:07:04+00,10,,403,{271776E0-EADB-4B63-908E-BC37300CC9BF},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0074&Eignaflokkur=15440&Sleppa=0,356830.264,407791.602,0,16729,,,Miðbær Götulýsing,,64.1429879,-21.94193076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855803,Götuljós,17,26990,74,1995,Götuljósakort,Reykjavíkurborg - eignasjóður,0,70096747,1494205,117,339.5377285,Veita_43001,1994/03/11 00:00:00+00,2022/08/18 13:07:06+00,0,,403,{20F0B58B-FF78-466B-84E2-ADE3B9770F2C},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0074&Eignaflokkur=15440&Sleppa=0,356893.114,407751.369,0,16729,,,Vesturbær Götulýsing,,64.14265362,-21.94060271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855804,Götuljós,17,26972,74,1994,Götuljósakort,Reykjavíkurborg - eignasjóður,0,70096747,1494262,117,90,Áætlað 2009 - Dreifing,1994/03/11 00:00:00+00,2022/08/18 13:07:04+00,10,,403,{97C7C58A-7E57-48EE-94A8-61AFB8713677},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0074&Eignaflokkur=15440&Sleppa=0,356851.275,407779.279,0,16729,,,Miðbær Götulýsing,,64.14288625,-21.94148786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856041,Götuljós,6,26970,74,1994,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0,106,64.32304764,Veita_43001,1994/03/11 00:00:00+00,2022/08/18 13:07:55+00,0.3,,403,{FAC1B569-FDED-4F64-BA64-A5BA9EBD991F},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0074&Eignaflokkur=15440&Sleppa=0,356896.685,407769.326,0,16729,,,Miðbær Götulýsing,,64.14281601,-21.94054659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856127,Götuljós,17,26992,74,1994,Götuljósakort,Reykjavíkurborg - eignasjóður,0,70096747,1494204,117,352.7147217,Áætlað 2009 - Dreifing,1993/12/31 00:00:00+00,2022/08/18 13:07:07+00,0,,403,{9905A458-CF5D-412A-81CF-82E84F1A39F5},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0074&Eignaflokkur=15440&Sleppa=0,356881.377,407698.947,0,16729,,,Vesturbær Götulýsing,,64.142179,-21.94079347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856128,Götuljós,17,26989,74,1994,Götuljósakort,Reykjavíkurborg - eignasjóður,0,70096747,1494199,117,185.5721978,Áætlað 2009 - Dreifing,1993/12/31 00:00:00+00,2022/08/18 13:07:19+00,0,,403,{B579B192-CDBD-4A77-AEB5-58C8FACDDBF7},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0074&Eignaflokkur=15440&Sleppa=0,356888.362,407756.421,0,16729,,,Vesturbær Götulýsing,,64.1426969,-21.94070504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856300,Götuljós,17,26971,74,1994,Götuljósakort,Reykjavíkurborg - eignasjóður,0,70002280,1494263,117,90,Áætlað 2009 - Dreifing,1994/03/11 00:00:00+00,2022/08/18 13:06:46+00,10,,403,{4ABE6412-9F52-4DCA-A149-23D305ADFA90},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0074&Eignaflokkur=15440&Sleppa=0,356828.679,407783.577,0,16729,,,Miðbær Götulýsing,,64.14291533,-21.94195561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856305,Götuljós,6,26966,74,1994,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0,106,76.18918896,Veita_43001,1994/03/11 00:00:00+00,2022/08/18 13:07:54+00,0.3,,403,{D3872F88-3033-4924-8990-AA34A936CF52},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0074&Eignaflokkur=15440&Sleppa=0,356730.452,407802.338,0,16729,,,Miðbær Götulýsing,,64.14304243,-21.94398905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856396,Götuljós,6,26965,74,1994,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0,106,76.18918896,Veita_43001,1994/03/11 00:00:00+00,2022/08/18 13:07:57+00,0.3,,403,{1359C324-6EA1-45B1-9002-429912895595},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0074&Eignaflokkur=15440&Sleppa=0,356691.142,407809.743,0,16729,,,Miðbær Götulýsing,,64.14309236,-21.94480273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856405,Götuljós,17,26984,74,1995,Götuljósakort,Reykjavíkurborg - eignasjóður,0,70096747,1494210,117,3.39505005,Veita_43001,1993/12/31 00:00:00+00,2022/08/18 13:07:02+00,0,,403,{7EF6C1F8-9F7A-4C5E-B33A-7B6895324A1A},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0074&Eignaflokkur=15440&Sleppa=0,356745.076,407746.732,0,16729,,,Vesturbær Götulýsing,,64.14255029,-21.94363582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856406,Götuljós,17,26983,74,2000,Götuljósakort,Reykjavíkurborg - eignasjóður,0,70096747,1494202,117,1.90858459,Veita_43001,1993/12/31 00:00:00+00,2022/08/18 13:07:01+00,0,,403,{0A619CF8-38D8-4229-B82B-2AEC97C5E57A},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0074&Eignaflokkur=15440&Sleppa=0,356744.834,407780.732,0,16729,,,Vesturbær Götulýsing,,64.14285484,-21.94367329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856463,Götuljós,6,26967,74,1994,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0,106,76.18918896,Veita_43001,1994/03/11 00:00:00+00,2022/08/18 13:07:56+00,0.3,,403,{F1BDB790-92B4-449A-84A5-EF22D21F6CED},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0074&Eignaflokkur=15440&Sleppa=0,356772.681,407794.228,0,16729,,,Miðbær Götulýsing,,64.14298739,-21.9431148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856512,Götuljós,17,26996,74,1995,Götuljósakort,Reykjavíkurborg - eignasjóður,0,70096747,1494203,117,335.8822327,Veita_43001,1993/12/31 00:00:00+00,2022/08/18 13:07:22+00,0,,403,{DFD25576-221F-4F30-AFB6-70767A05822D},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0074&Eignaflokkur=15440&Sleppa=0,356836.705,407589.99,0,16729,,,Vesturbær Götulýsing,,64.14118408,-21.94160596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856513,Götuljós,17,26988,74,1995,Götuljósakort,Reykjavíkurborg - eignasjóður,0,70096747,1494208,117,2.66170502,Veita_43001,1993/12/31 00:00:00+00,2022/08/18 13:07:07+00,0,,403,{CA07D880-4774-4069-A57C-FBE7DBBD234F},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0074&Eignaflokkur=15440&Sleppa=0,356746.756,407617.973,0,16729,,,Vesturbær Götulýsing,,64.14139727,-21.94347824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856787,Götuljós,17,26995,74,1995,Götuljósakort,Reykjavíkurborg - eignasjóður,0,70096747,1494209,117,337.570816,Veita_43001,1993/12/31 00:00:00+00,2022/08/18 13:07:03+00,0,,403,{2E3D9A3C-3704-49F7-A0C6-D16408A0DB22},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0074&Eignaflokkur=15440&Sleppa=0,356851.027,407615.294,0,16729,,,Vesturbær Götulýsing,,64.14141679,-21.94133628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856816,Götuljós,17,26987,74,1995,Götuljósakort,Reykjavíkurborg - eignasjóður,0,70096747,1494206,117,6.55540466,Veita_43001,1993/12/31 00:00:00+00,2022/08/18 13:07:03+00,0,,403,{CE425EB6-FF1F-48D8-A48C-5BC85DDDFF67},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0074&Eignaflokkur=15440&Sleppa=0,356745.848,407646.752,0,16729,,,Vesturbær Götulýsing,,64.14165476,-21.94352439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856817,Götuljós,17,26986,74,1995,Götuljósakort,Reykjavíkurborg - eignasjóður,0,70096747,1494198,117,-1.5746994,Veita_43001,1993/12/31 00:00:00+00,2022/08/18 13:07:06+00,0,,403,{045A30D5-D889-4863-86ED-E9AD9491FF24},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0074&Eignaflokkur=15440&Sleppa=0,356745.598,407676.734,0,16729,,,Vesturbær Götulýsing,,64.14192331,-21.94355818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856818,Götuljós,17,26993,74,1995,Götuljósakort,Reykjavíkurborg - eignasjóður,0,70096747,1494207,117,352.7146912,Veita_43001,1993/12/31 00:00:00+00,2022/08/18 13:07:02+00,0,,403,{9B467A9A-68A9-4733-9B69-CFF996F5BD9F},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0074&Eignaflokkur=15440&Sleppa=0,356875.505,407669.525,0,16729,,,Vesturbær Götulýsing,,64.14191292,-21.94088585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856820,Götuljós,17,26985,74,1995,Götuljósakort,Reykjavíkurborg - eignasjóður,0,70096747,1494200,117,-1.5746994,Veita_43001,1993/12/31 00:00:00+00,2022/08/18 13:07:20+00,0,,403,{86329B01-BFFD-44C1-8275-31817C70DFC1},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0074&Eignaflokkur=15440&Sleppa=0,356745.326,407711.733,0,16729,,,Vesturbær Götulýsing,,64.14223679,-21.94359722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856821,Götuljós,17,26991,74,1995,Götuljósakort,Reykjavíkurborg - eignasjóður,0,70096747,1494201,117,343.6817474,Veita_43001,1993/12/31 00:00:00+00,2022/08/18 13:07:19+00,0,,403,{CA630460-5CDE-4635-8174-F3CAB7830FFE},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0074&Eignaflokkur=15440&Sleppa=0,356886.564,407728.5,0,16729,,,Vesturbær Götulýsing,,64.14244597,-21.94071527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856991,Upplýst skilti,89,35359,74,1999,Götuljósakort,Reykjavíkurborg - eignasjóður,0,H-77072,45537,2,349.6951599,,2001/09/11 00:00:00+00,2022/08/18 13:07:31+00,0,,403,{DA951469-9919-4FC6-A02C-1C973FAB9869},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0074&Eignaflokkur=15440&Sleppa=0,356866.791,407773.6444,0,16729,,,Skothúsvegur v/Hljómsk.uppl.t.,,64.14284223,-21.94116411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857340,Götuljós,6,26968,74,1994,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0,106,76.18918896,Veita_43001,1994/03/11 00:00:00+00,2022/08/18 13:07:58+00,0.3,,403,{5E31AB52-E555-4673-B284-9A7FAAC00393},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0074&Eignaflokkur=15440&Sleppa=0,356813.943,407786.38,0,16729,,,Miðbær Götulýsing,,64.1429343,-21.94226065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857484,Götuljós,99,1824,45,1983,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0,199,90,Veita_43002,1997/11/20 00:00:00+00,2022/09/02 14:12:52+00,0,,403,{EF16CBE7-6AA8-4110-9302-76C5D64A9B40},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357050.499,407670.423,0,32853,4,,Vesturbær Götulýsing,,64.14199392,-21.93729615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857485,Götuljós,99,1825,45,1983,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0,199,90,Veita_43002,1997/11/20 00:00:00+00,2022/09/02 14:12:52+00,0,,403,{D10C05F1-E6C8-4EED-AD37-6A077AF3C7F6},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357055.87,407643.48,0,32853,4,,Vesturbær Götulýsing,,64.14175474,-21.93716024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857486,Götuljós,99,31624,45,1998,Götuljósakort,Reykjavíkurborg - eignasjóður,0,1-3704,20248,199,90,Veita_43002,1999/02/23 00:00:00+00,2022/09/02 13:54:28+00,0,,403,{7D526ECE-5F38-4AFA-9896-7FA81293C5C6},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356980.858,407694.024,0,32853,2,,Vesturbær Götulýsing,,64.14217637,-21.93874758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857487,Götuljós,99,31633,45,1998,Götuljósakort,Reykjavíkurborg - eignasjóður,0,1-3704,20253,199,90,Veita_43002,1999/02/23 00:00:00+00,2022/09/02 13:58:25+00,10,,403,{7067A0C7-4F40-429B-A8ED-8B32F6B74A16},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357024.253,407515.689,0,32853,2,,Vesturbær Götulýsing,,64.14059652,-21.93768703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857547,Götuljós,99,1822,45,1983,Götuljósakort,Reykjavíkurborg - eignasjóður,0,,0,199,90,Veita_43002,1997/11/20 00:00:00+00,2022/09/02 14:12:52+00,10,,403,{A3DF6137-DFDF-4596-AA59-5499AF1E491F},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,357041.864,407721.659,0,32853,4,,Vesturbær Götulýsing,,64.14244942,-21.93752221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857581,Götuljós,4,37727,45,2001,Götuljósakort,Reykjavíkurborg - eignasjóður,0,5450,52951,104,19.14813995,Veita_43002,2002/10/25 00:00:00+00,2022/09/02 13:56:20+00,0.3,,403,{CB436D8D-7F6A-40BE-B8EF-9B9C0CB126A2},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356999.82,407435.119,0,32853,2,,Vesturbær Götulýsing,,64.1398644,-21.93811144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857584,Götuljós,4,37735,45,2001,Götuljósakort,Reykjavíkurborg - eignasjóður,0,5450,53045,104,193.6611404,Veita_43002,2002/10/25 00:00:00+00,2022/09/02 13:55:24+00,0,,403,{A6E828F9-8ACE-4A36-B714-C9EF0A2D784A},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356967.982,407597.219,0,32853,2,,Vesturbær Götulýsing,,64.1413036,-21.93891937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857595,Götuljós,4,37721,45,2001,Götuljósakort,Reykjavíkurborg - eignasjóður,0,5450,52934,104,19.14813995,Veita_43002,2002/10/25 00:00:00+00,2022/09/02 13:55:24+00,0,,403,{544AC056-7049-43EA-ABE1-35D42158B5E6},Innfært,https://dmm.on.is/service/HandlerGatlistiOpinLeitEignaflokkur.ashx?Gatlisti=22553&OpinLeit=drst0045&Eignaflokkur=15440&Sleppa=0,356949.49,407607.939,0,32853,2,,Vesturbær Götulýsing,,64.14139195,-21.93930902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
